2109	12	3.62
2109	13	3.55
1147	4	3.26
1721	13	3.69
2184	14	4.17
1426	10	3.7
1426	14	3.84
2686	5	3.94
1159	3	4.18
5721	7	3.75
1564	7	3.21
1564	16	3.57
1564	10	3.78
1564	8	3.5
1564	6	4.0
1564	6	4.36
1564	16	3.85
1564	13	3.9
1564	10	3.77
1564	1	3.58
1564	12	4.1
1564	10	3.98
1564	13	3.53
1564	11	3.62
2893	13	3.67
3401	11	4.14
1290	1	3.68
1279	11	3.38
1279	12	3.96
2686	7	3.95
2761	10	3.64
2761	12	3.37
2761	15	3.75
2761	11	4.22
1721	7	3.44
1721	12	3.98
1721	7	3.39
1721	14	3.74
1721	13	3.64
1721	17	3.88
1039	11	3.71
1693	7	3.86
1693	8	3.92
1914	13	3.71
1290	10	3.81
2736	9	3.66
1697	7	3.94
1697	8	3.75
1910	9	4.12
1927	15	3.81
5721	11	3.35
1290	10	3.9
3065	11	3.81
2221	9	4.08
2221	10	4.05
5721	11	4.03
2221	12	3.47
1697	12	3.68
5721	13	4.2
1290	12	3.77
1290	11	3.91
2893	17	3.78
1910	9	4.39
1426	9	4.14
1426	14	3.97
1697	11	3.82
2188	12	3.11
1474	8	3.68
1697	11	4.06
1697	1	3.89
1697	10	3.76
1697	7	3.93
1697	1	3.73
1697	7	3.66
1697	12	3.58
1697	13	3.99
1697	10	3.35
1697	10	3.35
1697	16	3.7
1697	4	3.88
1697	11	4.21
1697	8	3.62
1697	3	3.93
1697	12	3.96
3401	1	3.38
2736	11	3.76
3065	10	3.66
3065	16	3.78
3065	8	3.77
3065	4	3.53
3065	9	3.56
3065	6	4.05
2188	6	3.41
1910	16	4.11
1682	13	3.76
5721	9	3.92
2184	10	4.01
3401	9	3.79
1147	14	3.22
5721	13	4.14
1914	9	3.35
1304	12	3.6
3401	13	3.39
2686	5	3.34
2686	16	3.97
2686	9	3.45
2686	5	3.52
2686	14	4.05
2686	10	4.08
2893	14	3.55
3401	4	3.94
2736	1	4.85
2686	6	3.4
2736	12	3.32
1682	8	3.96
1161	14	3.75
1161	1	3.53
3401	10	3.74
2188	1	3.49
3401	14	3.73
4250	1	3.81
2736	15	3.99
3401	11	3.88
1697	12	3.72
1697	10	3.76
3065	1	3.37
3065	11	4.03
2686	11	4.05
2686	10	3.61
2686	9	3.36
2686	8	3.99
5721	13	3.92
2188	12	3.62
4250	4	3.44
4250	8	3.94
4250	1	3.6
1914	6	3.95
2672	13	3.92
1077	13	3.53
2672	12	3.39
2672	10	3.61
2672	12	4.05
2672	6	3.91
2672	6	3.98
2736	4	4.18
2736	14	3.54
2736	4	3.39
2736	9	3.63
2736	6	3.91
2736	8	4.12
2736	5	3.84
2736	5	3.64
2736	14	3.74
2736	11	3.8
2736	13	3.82
2736	16	3.77
2736	9	3.64
2736	9	3.75
2736	15	3.76
2736	11	3.67
2736	12	4.04
2736	15	4.26
2736	3	2.93
2736	14	3.11
2736	9	3.6
2736	6	4.18
3401	1	2.88
2497	7	4.05
5721	2	3.34
3401	8	3.58
1129	12	3.44
5721	11	3.98
2497	8	3.38
3401	15	3.29
3401	17	3.66
1368	12	3.69
1301	17	3.59
1301	6	3.99
3401	12	3.55
3401	8	3.44
3401	6	4.4
3401	4	3.78
3401	13	3.89
3401	1	3.88
3401	17	3.79
3401	1	3.39
3401	6	3.5
3401	5	3.68
3401	8	3.44
3401	11	4.07
3401	1	3.26
3401	13	3.65
3401	11	3.82
3401	4	3.74
3401	9	3.9
3401	1	4.14
3401	12	3.88
3401	12	3.11
3401	10	4.22
3401	14	3.77
3401	3	3.67
3401	4	3.68
3401	3	3.59
3401	10	3.78
3401	12	3.55
3401	8	3.68
3401	17	3.36
3401	11	3.69
3401	12	3.8
3401	17	3.69
3401	12	3.61
3401	11	3.75
3401	12	4.18
3401	6	4.06
3401	6	4.02
3401	14	3.64
2188	12	3.49
5721	7	3.82
4250	5	3.84
1910	15	3.54
1910	8	3.66
4250	13	3.9
1321	11	3.79
1089	10	4.22
1910	14	4.28
1910	12	3.86
1910	12	3.69
1910	10	4.21
1910	11	3.6
1910	14	3.64
5721	12	4.14
2221	8	3.78
2188	5	3.74
5721	9	3.74
5721	12	3.85
5721	10	3.96
2184	13	3.74
2893	13	3.69
1321	17	3.71
1914	14	3.44
2221	12	3.86
1407	12	3.65
1914	12	3.83
1914	5	3.71
1914	14	3.43
2221	6	4.41
1304	10	3.71
5721	10	4.25
4250	9	3.63
1474	11	3.93
2497	8	4.59
2000	13	3.63
1246	1	3.24
1927	13	3.66
2679	7	4.18
1129	10	3.84
1561	14	3.9
2221	13	3.65
4250	9	3.92
4250	7	4.2
2221	7	4.11
1304	1	4.08
2221	10	3.95
2221	1	4.15
2221	10	3.59
2221	11	3.88
4250	10	3.32
4250	15	3.66
4250	12	4.23
4250	13	3.96
4250	11	3.68
4250	11	3.74
4250	7	3.79
4250	11	3.78
4250	15	3.98
1304	11	3.56
1561	15	3.86
2184	1	3.26
5721	9	4.17
5721	10	3.58
5721	8	3.42
5721	11	3.56
5721	9	3.75
1195	10	3.71
1447	1	3.81
2679	8	4.26
2188	8	3.74
1129	5	4.41
2221	12	3.55
2221	12	3.71
5721	12	3.67
