16	33	2
16	29	5
16	30	3
16	31	5
16	31	3
16	32	5
16	32	5
16	32	5
16	2	5
17	39	3
17	18	3
17	27	5
17	33	3
17	2	4
18	5	2
18	0	2
18	9	4
18	20	4
18	24	4
18	41	2
18	42	4
18	56	3
18	29	4
18	29	5
18	30	2
18	2	4
18	54	5
19	54	5
20	14	4
20	19	4
20	27	5
20	54	4
21	37	4
21	4	3
21	6	3
21	47	4
21	48	4
21	0	3
21	50	5
21	9	4
21	10	3
21	12	5
21	40	5
21	15	5
21	17	3
21	21	3
21	36	4
21	41	2
21	28	4
21	30	4
21	46	5
21	31	2
21	32	5
21	2	5
21	57	4
22	4	2
22	6	4
22	11	4
22	12	5
22	0	5
22	39	4
22	16	3
22	35	3
22	19	5
22	59	4
22	23	5
22	36	5
22	26	4
22	42	4
22	27	5
22	29	5
22	30	5
22	31	4
22	3	4
22	53	5
23	4	4
23	4	4
23	5	4
23	7	3
23	40	5
23	19	4
23	25	4
23	27	4
23	57	4
23	57	4
24	5	4
24	38	4
24	6	5
24	7	5
24	48	4
24	8	4
24	0	4
24	9	4
24	50	5
24	12	3
24	40	5
24	40	5
24	17	4
24	17	5
24	34	4
24	19	4
24	20	5
24	21	5
24	21	3
24	22	4
24	23	4
24	36	4
24	24	4
24	25	3
24	26	4
24	26	5
24	41	4
24	58	4
24	27	4
24	56	4
24	28	5
24	31	4
24	32	5
24	32	5
24	32	5
24	2	5
24	57	3
24	53	4
24	54	4
25	4	4
25	38	4
25	7	5
25	7	5
25	15	4
25	1	4
25	16	4
25	17	4
25	18	1
25	23	4
25	36	4
25	24	3
25	24	4
25	26	4
25	27	4
25	28	3
25	30	2
25	31	4
25	31	4
25	32	5
25	52	4
25	2	4
25	57	4
26	31	5
27	54	5
28	4	3
28	0	4
28	9	5
28	7	5
28	0	5
28	40	5
28	14	5
28	19	5
28	21	4
28	25	4
28	41	5
28	43	4
28	45	4
28	56	3
28	29	5
28	30	4
28	31	5
28	31	5
28	2	5
28	57	4
29	8	5
29	16	4
29	24	5
29	33	5
29	31	5
29	2	5
29	55	5
30	33	1
30	2	5
31	0	3
31	49	5
31	13	3
31	29	5
31	30	4
32	4	2
32	38	4
32	47	5
32	7	5
32	48	4
32	40	5
32	15	3
32	18	2
32	34	4
32	19	5
32	58	5
32	28	5
33	15	4
33	45	4
33	2	5
33	57	4
34	18	3
34	18	1
34	33	2
34	33	4
34	56	5
34	33	4
34	29	5
34	2	5
35	35	5
35	2	5
36	1	3
36	35	4
36	18	3
36	20	5
36	26	5
36	56	2
36	58	5
36	29	5
36	30	4
36	2	5
36	57	3
37	48	3
37	12	4
37	1	4
37	56	3
37	33	3
37	58	5
37	29	4
37	2	5
38	7	4
38	15	5
38	35	3
38	18	3
38	20	5
38	27	5
38	56	5
38	33	2
38	29	5
38	31	4
38	32	5
39	18	2
39	33	2
39	2	4
40	8	5
40	9	5
40	27	4
40	56	5
40	32	4
41	34	4
41	56	3
41	33	2
41	29	5
41	2	5
42	37	5
42	4	4
42	6	4
42	7	4
42	11	4
42	1	3
42	14	4
42	35	3
42	18	2
42	19	5
42	20	4
42	23	4
42	25	3
42	26	2
42	41	4
42	27	3
42	56	3
42	33	2
42	28	3
42	29	5
42	30	4
42	52	4
42	2	5
43	4	5
43	11	5
43	35	5
43	2	5
44	37	5
44	56	3
44	29	4
44	2	4
45	6	4
45	8	5
45	9	5
45	50	4
45	12	5
45	15	4
45	39	5
45	16	5
45	18	1
45	18	1
45	34	4
45	34	4
45	34	3
45	23	4
45	58	3
45	27	5
45	56	5
45	33	4
45	33	3
45	45	4
45	32	5
45	2	5
45	3	3
45	55	4
46	8	5
46	35	3
46	19	4
46	56	5
46	56	5
46	33	4
46	29	5
46	2	5
46	2	5
47	4	4
47	12	4
47	35	4
47	43	4
47	56	5
47	29	4
47	29	5
47	32	4
47	2	5
47	57	3
48	52	4
48	2	5
49	18	4
49	56	2
49	2	5
50	2	4
51	18	3
51	31	4
52	9	4
52	12	4
52	35	5
52	19	4
52	23	4
52	24	5
52	41	5
52	29	4
52	52	3
52	2	4
52	57	4
53	24	5
53	56	3
53	2	3
54	18	4
54	34	5
54	33	5
55	37	5
55	8	5
55	50	4
55	49	5
55	40	5
55	14	4
55	39	5
55	15	5
55	19	5
55	42	4
55	27	4
55	44	4
55	52	4
55	54	5
56	16	3
56	34	4
56	42	4
56	27	4
56	33	3
56	32	5
56	55	3
57	0	3
57	14	4
57	26	5
58	4	4
58	48	3
58	25	4
58	31	4
58	2	4
58	54	4
59	9	5
60	40	5
60	35	5
60	18	3
60	22	4
60	33	3
60	2	4
61	12	4
61	16	3
61	18	2
61	56	5
61	33	2
61	2	4
62	8	5
62	8	4
62	17	4
62	34	3
62	41	4
62	56	5
62	31	3
62	2	4
62	53	4
63	17	5
63	56	5
63	33	4
63	2	5
64	37	5
64	6	4
64	47	5
64	7	4
64	9	4
64	13	5
64	10	5
64	11	4
64	40	5
64	16	4
64	19	4
64	25	5
64	25	4
64	26	4
64	41	5
64	42	5
64	43	4
64	56	3
64	29	2
64	30	5
64	31	4
64	53	4
64	55	5
64	55	5
65	34	3
66	9	4
67	6	4
67	1	5
67	25	5
67	56	3
67	31	5
68	17	4
68	57	4
69	35	5
69	55	5
70	6	4
70	7	3
70	9	4
70	1	4
70	17	3
70	20	4
70	24	5
70	26	3
70	56	5
70	27	4
70	57	2
71	8	5
71	29	5
71	53	5
72	27	4
73	56	4
74	25	5
74	27	4
74	53	5
75	48	5
75	50	5
75	34	1
75	58	5
75	56	4
75	29	5
75	2	4
75	57	3
76	13	5
77	6	5
77	12	5
77	7	4
77	0	4
77	51	4
77	23	4
77	33	4
77	57	4
78	14	4
78	20	5
78	2	5
78	3	3
79	35	3
79	18	3
79	34	3
79	24	5
79	33	4
80	27	4
80	45	4
80	29	4
81	0	2
81	9	1
81	48	4
81	35	3
81	23	3
81	36	4
81	31	2
81	52	4
81	57	3
81	57	2
82	32	5
83	48	2
83	18	1
83	2	5
84	7	5
84	50	5
84	12	4
84	21	5
84	27	4
84	31	4
84	32	4
84	2	5
84	57	4
85	35	4
85	2	5
86	1	4
87	5	5
87	12	5
87	1	5
87	33	3
87	2	4
88	18	4
88	33	4
89	31	5
89	31	5
89	52	4
90	11	4
90	12	4
90	40	5
90	14	5
90	16	4
90	2	4
91	23	4
91	27	5
91	2	3
92	7	5
92	35	3
92	17	4
92	20	5
93	4	4
93	4	5
93	38	5
93	38	4
93	38	5
93	6	5
93	47	5
93	47	5
93	47	5
93	50	5
93	50	5
93	9	4
93	1	4
93	40	5
93	36	5
93	31	4
93	52	4
94	5	3
94	13	5
94	40	5
94	19	5
94	21	3
94	29	4
94	53	5
94	54	2
95	57	4
95	57	3
96	31	4
97	15	4
97	34	4
97	27	5
97	56	4
98	7	4
98	12	2
98	12	3
98	15	4
98	35	2
98	18	1
98	34	5
98	33	1
98	56	3
98	57	2
99	7	5
99	48	4
99	8	5
99	9	5
99	36	5
99	24	4
99	56	5
100	24	5
100	41	5
100	56	3
100	45	4
100	29	4
100	30	4
100	2	5
100	54	5
100	55	4
101	2	4
102	8	4
102	18	3
102	56	3
102	33	4
103	37	4
103	40	5
104	37	5
104	37	5
104	18	5
104	20	5
104	33	5
104	2	2
105	37	1
105	54	5
106	37	4
106	29	3
106	2	4
107	2	5
108	36	4
108	2	4
109	48	4
109	35	3
109	42	4
109	56	3
110	1	4
110	39	4
111	4	3
111	16	2
111	20	4
111	26	3
112	2	5
113	8	4
114	8	3
114	33	4
115	43	5
116	47	5
116	8	4
116	0	2
116	1	4
117	5	4
117	23	4
117	2	5
117	55	4
118	15	5
118	35	5
118	18	3
118	33	5
119	4	4
119	27	4
119	29	4
120	2	5
121	22	4
121	25	4
121	44	3
121	45	4
122	36	3
122	56	4
122	29	4
122	2	5
123	34	2
124	13	4
124	35	4
124	2	4
125	18	3
125	34	4
125	33	3
125	56	4
125	29	5
125	2	5
126	29	3
126	2	5
127	11	5
127	36	4
127	56	5
127	31	5
127	2	5
128	2	5
129	13	3
129	56	4
129	29	3
130	15	4
130	35	4
130	18	3
130	56	4
130	33	3
130	2	5
131	18	3
131	33	4
131	29	4
131	2	5
132	18	4
132	34	5
132	56	5
132	33	5
132	2	5
133	18	4
133	33	3
134	2	4
135	34	5
136	2	4
137	4	4
137	35	4
138	2	4
138	3	3
139	27	5
139	56	5
139	33	5
139	2	5
140	8	5
140	15	5
140	40	4
140	23	5
140	2	5
141	43	4
142	6	4
142	9	5
142	19	5
142	52	5
142	52	4
142	57	2
142	57	3
142	57	4
143	35	5
143	18	5
144	7	4
145	18	2
145	34	4
145	33	3
146	6	5
146	47	4
146	7	5
146	13	4
146	0	5
146	27	5
146	56	5
146	2	5
147	7	3
147	40	3
147	19	4
147	25	4
147	42	5
147	56	4
147	29	5
147	2	5
148	9	5
148	9	5
148	18	3
148	33	4
148	31	5
148	2	5
149	39	4
149	25	4
150	4	4
150	35	4
151	39	5
151	34	4
152	20	4
152	52	3
153	5	4
153	10	3
153	14	4
153	16	5
153	16	4
154	31	3
155	40	5
155	19	5
155	24	3
155	56	5
155	52	1
156	7	3
156	9	5
156	13	4
156	20	3
156	36	4
156	23	4
156	23	4
156	25	3
156	56	5
156	56	5
156	28	4
156	30	3
156	31	4
156	52	5
156	52	4
156	2	5
157	18	3
157	33	3
157	2	5
157	55	3
158	43	5
158	30	4
159	8	5
159	18	3
159	45	3
159	2	5
160	4	3
160	18	4
160	24	5
160	41	5
160	33	3
160	28	4
160	2	5
161	4	4
161	43	4
162	4	4
163	4	4
164	4	4
164	58	5
164	2	4
165	4	5
165	18	4
165	27	3
165	2	4
166	4	4
166	17	5
166	23	4
166	27	5
167	4	4
167	35	2
167	18	3
167	33	3
167	31	5
168	4	5
168	6	4
168	47	3
168	49	4
168	10	5
168	40	5
168	51	5
168	19	5
168	21	3
168	26	4
168	43	4
168	56	3
168	30	4
168	32	5
168	2	4
168	54	4
169	4	3
169	7	4
169	15	5
169	16	4
169	35	4
169	19	5
169	20	5
169	36	4
169	24	3
169	28	5
169	29	5
170	4	4
170	32	5
171	5	4
171	6	4
171	0	4
171	13	4
171	18	3
171	19	4
171	24	5
171	42	3
171	27	3
171	33	3
171	56	4
171	31	4
171	2	4
171	54	4
172	5	2
172	54	5
173	5	4
173	18	5
173	24	3
173	2	5
174	5	5
174	15	3
174	54	5
174	55	4
175	5	4
175	10	4
175	54	4
175	54	3
176	11	4
176	12	5
176	39	4
176	19	5
176	34	3
176	19	5
176	25	4
176	26	2
176	33	4
176	30	4
176	2	5
177	30	4
177	2	4
178	8	4
178	23	4
179	31	5
180	1	3
180	27	3
180	56	2
181	35	5
181	18	2
181	33	3
181	2	4
182	34	4
182	2	4
183	0	3
183	12	5
183	35	4
183	34	5
183	2	5
184	38	3
184	47	3
184	56	4
185	38	4
185	47	4
185	12	3
186	1	4
186	16	4
187	7	5
187	13	4
187	20	5
187	24	5
187	56	5
187	31	4
187	2	5
188	2	4
189	29	5
189	31	3
189	2	5
190	8	4
190	35	3
190	34	4
190	56	5
190	2	5
191	0	4
191	10	4
191	34	5
191	56	5
191	31	5
191	2	5
192	9	4
192	23	4
193	18	2
193	33	3
194	45	4
195	6	5
195	33	3
195	2	5
196	6	3
196	7	4
196	35	4
196	27	5
196	29	5
196	2	5
197	6	4
197	50	4
197	40	5
197	25	4
197	41	5
197	43	4
197	28	4
198	6	5
198	8	5
198	33	4
198	32	5
199	6	4
200	6	4
200	10	4
200	35	4
200	18	2
200	23	4
200	36	4
200	25	4
200	27	3
200	56	3
200	43	4
200	33	4
200	45	4
200	46	4
200	31	4
200	2	4
201	6	4
201	10	4
201	35	4
201	29	5
201	2	5
202	6	4
203	6	4
203	1	3
203	29	4
204	6	4
204	12	4
204	34	4
205	6	4
205	9	4
205	7	5
205	19	4
205	56	5
205	30	5
205	55	3
206	6	5
206	39	5
207	6	4
207	47	4
207	33	5
208	6	3
209	7	4
209	40	5
209	15	5
209	2	5
210	7	4
210	9	3
210	8	4
210	49	4
210	19	4
210	41	4
210	56	4
211	8	5
211	56	3
212	15	5
213	35	4
213	2	5
214	27	4
214	2	4
215	20	4
216	40	3
216	34	1
217	40	5
217	2	4
218	8	4
218	40	4
218	14	4
218	14	2
218	19	4
219	30	2
219	2	4
219	3	4
219	55	4
220	35	4
221	7	5
221	40	5
221	34	4
221	36	3
221	27	5
221	56	5
221	31	5
221	2	4
222	14	3
222	55	3
223	7	3
223	34	3
224	13	3
224	31	4
225	8	4
225	15	5
225	25	5
225	33	3
226	25	5
226	2	4
227	11	3
227	41	5
227	31	3
228	9	4
228	17	2
228	54	4
229	47	3
230	47	5
230	1	3
230	35	3
230	18	2
230	33	2
231	47	5
231	18	3
231	29	4
231	2	5
231	57	4
232	47	4
232	17	3
233	47	3
233	1	4
233	18	2
233	34	3
233	33	3
233	45	4
233	2	3
234	47	4
234	33	3
235	47	4
235	35	3
235	20	4
235	52	4
235	2	4
236	47	4
236	24	4
236	31	4
236	3	3
237	47	3
238	47	5
238	13	5
238	35	3
238	56	4
239	47	5
239	13	4
239	2	5
240	47	5
241	47	4
241	2	5
242	47	5
242	8	4
242	0	4
242	14	1
242	18	4
242	34	5
242	56	5
242	33	4
242	29	5
242	2	5
243	7	3
244	24	4
244	56	3
244	2	5
245	29	5
246	34	5
246	33	4
246	2	4
247	40	5
247	24	5
247	30	3
247	2	4
248	18	1
248	33	3
248	2	2
249	29	3
249	2	5
250	8	5
250	43	3
251	27	5
251	32	5
251	2	4
252	1	4
252	18	1
252	33	5
253	25	4
253	26	5
253	43	5
254	14	4
255	8	4
255	56	5
256	29	5
257	20	5
257	30	2
257	28	4
258	34	4
258	19	5
258	2	4
259	1	4
259	18	3
259	56	2
259	33	3
259	29	5
259	2	5
260	0	3
260	21	4
260	24	5
261	7	4
261	7	4
261	18	2
261	33	1
262	7	4
263	7	4
263	9	4
263	40	4
263	15	5
263	19	5
263	26	4
263	43	3
263	45	4
263	32	4
264	7	4
264	40	2
264	17	4
264	41	3
264	56	4
265	7	5
265	42	4
266	7	5
266	13	4
266	35	3
266	31	4
267	10	5
268	40	5
268	56	4
269	18	4
269	25	5
269	27	4
269	56	4
269	29	4
269	2	5
269	54	5
270	18	2
270	33	3
271	48	5
271	34	5
271	56	5
272	8	3
272	15	4
272	56	3
272	45	3
272	29	5
272	32	4
273	8	4
273	18	3
273	33	4
273	33	4
273	2	4
274	8	5
274	33	4
275	8	4
275	1	4
276	8	4
277	2	4
278	56	1
278	2	4
279	40	5
279	15	5
279	16	5
279	36	5
279	36	5
279	2	5
280	30	3
280	2	4
281	0	3
281	33	5
281	2	4
282	0	5
282	35	4
282	17	5
282	2	5
283	0	4
284	0	4
284	18	2
284	56	4
284	33	3
284	31	5
285	49	5
285	2	5
286	9	3
286	39	5
286	34	4
286	58	5
287	13	4
288	13	4
288	35	3
288	35	2
288	34	2
289	13	5
289	7	5
289	33	4
290	11	4
290	25	4
290	2	4
291	9	4
292	25	4
292	26	4
292	31	4
293	18	1
293	56	2
293	33	3
293	2	3
294	45	5
294	31	4
295	35	3
295	18	3
295	33	3
296	18	2
296	27	3
296	56	3
296	33	4
296	29	5
296	2	5
297	31	3
298	33	5
299	35	5
299	18	3
300	20	3
300	2	5
301	2	5
302	32	3
303	2	5
304	36	4
304	26	4
304	2	5
304	57	3
305	8	4
305	18	3
305	34	1
305	56	5
305	33	2
305	2	5
305	2	4
306	16	4
306	33	3
307	18	3
308	33	4
309	30	4
310	50	4
310	15	5
311	50	5
311	55	4
312	56	4
312	33	3
313	43	4
314	12	5
314	35	2
314	20	3
314	23	4
314	28	2
314	31	4
315	2	4
315	2	5
316	9	4
316	44	5
317	35	4
317	18	2
317	56	2
317	33	2
317	2	5
318	23	2
318	24	5
318	56	5
318	2	5
319	7	2
319	40	3
319	24	4
319	26	5
319	28	3
319	2	4
320	7	4
320	19	3
320	20	4
320	23	3
320	56	3
320	2	4
321	51	4
321	19	4
321	56	3
321	29	5
321	2	3
322	13	4
322	11	4
322	16	4
322	56	3
322	45	4
322	29	4
322	30	5
322	31	5
322	2	4
323	31	4
323	2	3
324	12	5
324	21	5
324	33	4
324	2	5
325	12	4
325	35	5
325	56	4
325	33	3
325	2	5
326	15	4
326	35	4
326	56	4
327	48	5
328	2	5
329	8	4
329	19	4
329	33	2
330	8	5
330	27	4
331	8	3
331	14	4
331	15	4
331	25	2
331	41	4
331	56	2
332	8	5
332	13	4
332	35	4
332	34	5
332	56	4
332	33	3
332	29	5
332	2	4
332	55	4
333	8	5
333	56	5
333	29	5
333	2	5
334	8	5
334	15	4
334	40	4
334	35	5
334	28	5
334	2	5
335	8	5
335	11	4
335	35	2
336	8	5
337	8	4
337	1	3
337	15	5
337	18	2
337	34	2
337	33	4
337	2	4
338	8	4
338	40	5
338	15	4
338	35	3
338	18	1
338	34	4
338	19	3
338	24	3
338	56	3
338	33	4
339	8	5
340	8	4
341	8	5
341	2	5
342	8	5
342	13	3
342	25	5
343	19	4
343	26	5
343	56	5
343	45	4
343	30	3
343	2	4
344	18	3
344	56	5
344	33	3
344	2	5
345	50	5
345	1	5
345	40	4
345	41	3
345	29	4
346	0	5
346	35	3
347	0	3
347	29	5
347	2	5
348	15	4
348	35	2
348	18	3
348	56	4
348	33	4
348	29	5
349	9	5
349	39	4
349	16	1
350	9	3
350	1	4
350	18	2
350	33	3
351	9	4
352	9	4
353	13	4
353	1	4
353	35	3
353	18	4
353	33	3
354	13	3
354	40	5
354	15	4
355	13	3
356	13	4
356	35	4
356	33	4
356	2	4
357	13	5
357	18	3
357	34	4
357	33	3
357	31	3
357	2	5
358	13	5
359	10	4
359	19	3
359	41	3
359	56	3
359	3	3
360	11	5
360	56	4
360	45	5
360	2	4
360	55	4
361	11	4
361	18	3
361	23	4
361	56	5
361	33	5
362	24	4
362	56	4
362	29	5
363	50	3
363	14	5
363	34	4
363	29	5
363	2	5
363	2	5
364	35	5
364	18	3
364	56	5
364	33	3
364	2	4
365	1	5
365	29	4
365	2	5
366	1	4
366	15	3
366	34	4
367	34	5
367	2	5
368	41	3
369	2	4
370	50	5
370	58	5
371	40	4
371	19	4
371	20	4
371	36	4
371	24	4
371	26	4
371	43	3
371	44	4
371	56	2
371	29	3
371	2	4
372	56	5
372	33	5
372	2	5
373	56	5
373	33	4
374	2	5
375	56	5
375	33	3
375	2	5
376	1	5
377	2	5
378	50	5
378	45	3
379	50	5
379	56	3
379	29	5
379	2	5
380	19	4
381	34	4
381	2	5
382	12	4
383	12	5
383	33	4
384	1	5
384	51	4
384	24	4
384	56	5
384	45	5
384	29	4
384	2	4
385	27	3
385	2	3
386	32	4
387	1	3
387	39	5
387	28	4
387	2	5
387	3	4
388	1	3
388	35	3
388	56	2
388	29	5
389	1	3
389	35	2
390	1	4
390	35	4
390	18	4
390	2	4
391	1	3
392	1	3
392	18	4
392	33	3
393	1	3
393	36	4
394	1	5
394	40	5
394	41	5
394	56	4
394	54	5
395	1	4
395	15	3
395	16	4
395	18	2
395	22	3
395	27	4
395	33	4
396	1	5
396	28	3
397	1	5
397	19	3
397	56	5
398	1	5
399	1	4
399	27	3
399	2	5
400	1	4
400	40	4
400	56	3
401	1	5
401	27	5
402	1	5
403	18	2
403	23	5
403	24	4
403	56	5
403	33	3
404	35	4
404	18	3
404	33	3
405	40	5
405	56	2
405	31	4
406	40	4
406	34	5
407	40	5
407	15	3
407	16	4
407	24	5
407	56	3
407	54	4
408	40	5
408	18	2
408	56	5
408	33	1
408	2	5
409	40	5
410	40	5
410	31	5
411	27	3
411	33	4
411	32	3
412	34	4
412	2	5
413	23	3
414	2	5
415	31	5
416	18	3
416	20	3
416	56	5
416	33	4
416	2	5
417	51	2
417	18	4
417	33	3
417	31	5
418	2	5
419	24	5
420	45	3
421	18	2
421	33	4
422	15	5
423	15	5
423	2	5
424	15	1
425	15	5
425	2	5
426	15	4
426	35	5
426	18	3
426	33	5
427	15	4
427	45	4
427	29	4
427	2	4
428	19	3
428	23	3
428	28	5
429	18	1
429	33	3
430	35	5
430	56	5
430	33	5
430	2	5
431	15	5
431	35	3
431	18	3
431	33	4
432	35	3
432	18	4
432	33	4
433	23	4
433	42	4
434	39	4
434	56	2
434	2	4
435	39	4
435	16	2
435	33	4
436	18	3
436	34	3
436	56	5
436	33	3
436	2	5
436	3	4
436	57	4
437	27	5
438	18	1
438	31	5
439	33	3
440	35	4
440	34	5
440	25	5
440	56	4
440	31	5
441	18	3
441	33	2
442	1	3
442	56	3
442	28	4
442	2	4
442	3	3
443	1	4
444	40	5
445	40	4
445	36	5
445	27	4
445	29	5
445	31	4
445	2	5
446	15	5
446	18	3
446	19	5
446	41	5
446	43	4
446	33	4
447	15	4
447	18	1
447	33	1
448	15	5
448	56	4
448	29	5
449	15	5
450	2	4
451	27	4
452	33	3
453	33	1
454	33	4
455	24	5
456	16	4
457	21	4
458	16	3
458	18	3
459	16	4
459	56	3
459	2	5
460	16	4
461	16	3
461	2	4
462	16	5
462	18	3
462	33	3
462	46	4
463	35	4
463	25	5
463	45	4
464	35	2
464	2	5
465	35	3
465	33	4
466	35	4
466	18	2
466	33	3
467	35	4
468	35	5
469	35	4
469	30	3
470	35	4
470	18	3
470	20	5
470	56	5
470	33	4
470	2	5
471	35	4
471	18	1
471	33	1
472	35	2
472	18	3
473	35	4
473	33	3
474	35	2
475	35	3
476	35	4
476	18	2
476	56	4
476	33	3
476	2	5
477	35	4
478	35	5
478	34	4
478	2	5
479	35	5
479	34	5
479	25	4
479	28	4
480	35	5
481	35	3
481	18	3
481	33	3
482	35	4
482	18	2
482	34	3
482	24	4
482	56	4
482	33	3
482	2	4
483	35	2
483	34	4
483	33	3
484	35	4
484	2	5
485	18	2
485	57	4
486	25	4
487	2	4
488	18	4
488	23	4
488	56	3
488	33	3
488	31	4
488	2	4
489	58	4
490	2	5
491	25	5
491	2	5
492	18	5
492	18	4
492	2	5
493	18	2
493	33	2
493	31	4
493	2	4
494	29	5
494	2	5
495	17	4
495	24	5
496	17	4
496	20	4
497	18	2
497	33	4
498	18	1
498	33	3
498	30	4
499	18	3
499	33	4
500	18	2
500	33	4
501	18	4
501	20	4
501	23	4
502	18	3
502	34	3
502	33	4
503	18	2
503	33	5
504	18	5
504	56	2
504	33	3
505	18	5
506	18	4
506	31	3
507	18	3
507	33	2
508	18	2
508	33	2
509	18	2
509	34	5
509	33	4
510	18	4
510	36	4
511	18	3
511	33	3
512	18	3
512	33	5
513	18	4
513	33	3
514	18	3
514	24	5
514	33	5
515	18	1
516	18	2
517	18	3
517	33	4
517	2	4
518	18	2
518	33	3
519	18	2
519	33	2
520	18	1
520	33	4
521	18	3
522	18	4
522	33	4
523	18	4
523	33	4
524	18	3
525	18	2
525	56	4
525	33	3
525	2	5
526	18	3
526	24	3
526	33	4
526	28	5
527	18	5
527	33	4
528	18	1
529	18	3
529	3	4
530	18	3
530	33	5
531	18	3
531	33	5
532	18	3
532	56	4
532	33	3
532	2	5
533	18	3
533	33	4
534	18	3
534	27	4
535	27	3
535	56	3
535	29	5
536	2	5
537	33	4
537	2	5
538	34	2
539	34	5
540	33	4
541	20	5
542	22	5
542	45	4
543	34	4
543	27	5
544	34	3
544	19	5
545	34	5
545	29	5
545	2	5
546	34	4
546	33	4
547	34	5
548	34	5
549	2	5
550	56	4
550	45	5
550	2	4
551	27	4
551	33	3
552	2	4
553	2	3
554	2	4
555	31	5
555	2	4
556	19	5
556	52	2
557	20	4
558	24	5
558	27	3
558	2	5
559	56	3
559	2	5
560	36	4
560	32	4
560	2	4
561	24	3
561	56	4
562	24	5
563	24	2
563	52	5
563	2	5
564	56	5
564	2	5
